age,address,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,outcome,first_name,second_name,date,geographical_feature
5,"690470linMissi0n\n3astAmiyaf0rt,PR85798-9408",admin.,married,secondary,False,1270,True,False,cellular,80,2,165,2,other,False,ari,douglas,17/11,unknown
4,"727 schultz court st.\nleviview, ut 54332-6524",admin.,single,secondary,False,748,False,False,telephone,94,7,130,3,other,False,eugene,walter,21/11,unknown
5,"4048W3b3rL0dg3Av3.\nCruickshankvill3,VI14817",entrepreneur,divorced,secondary,True,25,True,False,cellular,652,1,370,4,other,False,providenci,boehm,11/05,unknown
2,"2923SheridanStationAve.\nPortJaylin,OR70043-5319",admin.,single,secondary,False,96,True,False,cellular,612,2,348,3,other,False,alisha,becker,13/05,unknown
3,"59493O'HaraCanyon\nSouthJosue,DC31642",management,married,tertiary,False,763,True,False,cellular,877,7,300,2,other,True,amparo,dickens,11/05,relief
3,"5568 H3an3y Sh0r3s Av3.\nW3st D3annam0uth, VT 36588",management,married,tertiary,False,1582,False,False,telephone,26,2,197,1,failure,False,emily,cummings,03/02,unknown
4,"0051HAMMESHARBORSAVE.\NLOLITAVIEW,CT75092",blue-collar,married,secondary,False,699,True,True,cellular,1258,2,122,2,other,True,aleen,powlowski,20/11,unknown
4,"23095 ANTONIO FORDS\NNEW OZELLAMOUTH, MD 24579-5684",blue-collar,married,primary,False,881,True,False,cellular,143,1,370,2,failure,False,shayne,kertzmann,14/05,unknown
3,"2122 Kris Stravenue Apt. 710\nCollinstown, WY 28711-5239",technician,married,secondary,False,6728,False,False,cellular,232,1,96,4,success,True,ryan,jenkins,25/11,unknown
4,"123 eloy ranch st.\nrichiemouth, ri 41886",self-employed,married,secondary,False,167,True,True,cellular,380,4,295,1,failure,False,mohamed,gislason,08/05,unknown
3,"06481 Hyatt N3ck\nD3lfinap0rt, MI 49855",technician,single,tertiary,False,1625,False,False,cellular,796,1,109,1,failure,True,destiny,rau,22/05,unknown
2,"636 r0wan c0rn3rs st.\nlak3 mariann3burgh, mh 95876",blue-collar,single,primary,False,8627,True,False,cellular,169,1,346,1,failure,False,gerhard,eichmann,15/05,unknown
3,"7788 deon mission apt. 649\ngerrystad, pw 94614-3214",management,single,tertiary,False,2590,False,False,cellular,103,2,484,2,other,False,ottis,mann,23/09,unknown
6,"32426 3ricka c0rn3rs\nfish3rburgh, la 30076-9036",housemaid,married,primary,False,848,False,False,cellular,605,1,187,1,other,False,tabitha,kerluke,27/04,unknown
4,"5218 O'CONNELL ALLEY SUITE 569\NKOZEYBURGH, RI 02125",management,married,secondary,False,481,True,False,telephone,164,1,110,2,other,False,cecelia,torphy,18/11,unknown
3,"3754 Arnoldo Mount Ave.\nMillermouth, NJ 13382-7749",management,single,tertiary,False,697,False,False,cellular,119,1,99,3,failure,False,niko,jewess,07/08,unknown
3,"81909 EDUARDO GARDENS\NZIEMECHESTER, DE 66660",management,married,tertiary,False,894,True,False,cellular,491,1,326,1,other,False,bette,beahan,20/04,unknown
3,"8914 LANG PARKWAYS AV3.\NN0RTH CHRISTAFURT, D3 82782",blue-collar,married,primary,False,655,True,False,cellular,127,2,258,4,failure,False,patricia,hane,05/02,unknown
5,"581 V0n Vista \nW0lft0n, CT 84700",retired,divorced,primary,False,694,False,False,cellular,144,1,102,1,other,True,junior,schumm,29/01,unknown
4,"8981DollyBypassSuite336\nPadbergville,MA24465-3899",technician,single,tertiary,False,1646,True,False,cellular,261,1,184,6,success,True,jerry,haley,04/02,unknown
2,"796 maggi0 fr33way suit3 985\np0rt ici3vi3w, a3 69920",admin.,single,tertiary,False,14,False,False,cellular,87,1,120,1,failure,False,ewald,ondricka,29/09,unknown
3,"159 Bednar Court \nDrewside, AA 78261",admin.,married,secondary,False,260,True,False,cellular,146,1,281,1,failure,False,myron,fay,17/04,unknown
4,"3491G0DFR3YH0LL0W\NW3STLISAT0WN,GU83238",blue-collar,married,secondary,False,2039,True,False,cellular,451,1,169,2,failure,True,mireille,langosh,06/05,unknown
4,"175 Reinger Expressway Apt. 158\nLake Brendanfurt, TX 91835-3358",services,married,unknown,False,88,True,False,cellular,105,1,336,2,failure,False,blaze,quitzon,11/05,water
4,"365 Blanda Juncti0n Apt. 622\nFlatl3yt0wn, WI 47426-4150",blue-collar,married,primary,False,147,True,False,cellular,116,2,169,3,failure,False,jacinto,johns,06/05,unknown
3,"57861 Runte Point\nRetaland, DE 53160",technician,married,secondary,False,55,True,False,cellular,38,2,369,4,failure,False,doug,miller,13/05,unknown
3,"1111 Turc0tt3 Caus3way \nP0rt Alan, ND 19436-4692",management,married,tertiary,False,552,True,True,cellular,314,2,124,1,failure,False,aylin,hammes,19/11,unknown
3,"201 Hayes Mall St.\nSouth Mariellefurt, GA 46732-4112",blue-collar,married,secondary,False,1787,True,False,cellular,87,4,357,4,failure,False,elroy,kovacek,12/05,unknown
3,"8952 B0d3 Inl3t \nS0uth Jakaylaf0rt, FM 62098",management,single,tertiary,False,12569,False,False,cellular,344,1,295,1,failure,True,forest,ruecker,09/09,unknown
4,"560 Rau Isl3 \nLak3 Tr3, NC 22626",blue-collar,married,secondary,False,4855,True,False,cellular,1529,1,397,1,failure,False,filomena,steuber,10/08,unknown
4,"8101 Jacobs Harbor \nWeissnatshire, IN 67559-1734",technician,married,tertiary,False,2408,False,False,cellular,236,1,104,1,success,False,berniece,bruen,12/08,unknown
3,"59765 heloise lodge\nbreannemouth, ga 44755",blue-collar,married,secondary,False,346,True,False,cellular,390,1,316,1,failure,False,ernesto,stroman,17/04,unknown
3,"6322 August Curv3 \nJ3ani3land, VI 60565-4787",entrepreneur,married,tertiary,False,1514,False,True,cellular,160,3,120,3,failure,False,nova,sawayn,21/11,unknown
3,"85783 adams pines\nlake terryshire, sc 75541",entrepreneur,single,secondary,False,2543,False,False,cellular,223,1,414,4,failure,True,marques,borer,10/08,water
5,"1616L0URD3SSPRING\NRAYN0RF0RT,FL07200",blue-collar,married,primary,False,828,True,False,cellular,214,1,349,1,failure,False,reilly,breitenberg,14/05,unknown
4,"55581 Ernesto Ridges\nWest Bayleeview, MN 37810-9931",housemaid,married,secondary,False,3940,True,False,cellular,171,2,96,5,success,False,kathleen,cummerata,09/11,unknown
3,"15015ALEJANDRAFORD\NBEIERSIDE,AE42849-2639",admin.,married,secondary,False,7,True,False,cellular,224,7,105,1,other,False,janelle,parisian,27/05,unknown
6,"10411KrisPin3s\nS0uthCaylam0uth,MP83636",admin.,married,secondary,False,3735,False,False,cellular,190,1,188,9,success,True,jason,satterfield,22/12,unknown
4,"289 abbott ferry \nwest nolaview, ia 01598-1847",blue-collar,married,secondary,False,508,True,False,cellular,222,1,154,1,failure,False,wyatt,wolf,20/04,unknown
4,"3356 Shanelle Tunnel Suite 352\nNorth Wanda, OR 08545-6302",management,married,unknown,False,0,True,False,cellular,612,1,344,1,other,False,opal,harvey,08/05,unknown
4,"418 ZIEME LAKE SUITE 312\NWEST ELIZABETH, ND 58233-7354",blue-collar,married,primary,False,60,False,False,cellular,487,2,367,2,other,False,cierra,bechtelar,08/05,water
3,"654Z03yMissi0nSt.\nSp0r3rshir3,WI45396",blue-collar,married,secondary,False,342,True,False,cellular,340,2,175,1,failure,False,gladyce,little,12/05,unknown
3,"927 LEONARD STREET \NAMANDAFURT, AK 11828-7021",blue-collar,single,tertiary,False,1830,False,False,cellular,183,1,91,11,failure,False,samson,okuneva,14/10,unknown
3,"7501 kal3b plains apt. 446\nsusanashir3, c0 64968",management,single,tertiary,False,16957,True,False,telephone,208,1,247,2,failure,False,jessika,koelpin,29/01,flat
4,"33409 Spencer Forks\nNew Ciaraberg, MH 48931",management,married,tertiary,False,0,False,False,cellular,147,1,96,8,success,True,rickie,gislason,10/11,unknown
5,"290L3HN3RSQUAR3ST.\NLAK3CAS3YBURY,ND93005-6398",technician,divorced,secondary,False,-54,True,True,cellular,698,2,292,1,failure,True,rachael,schuster,13/05,unknown
5,"6614SimonisPrairieApt.433\nWestEldoraside,MH27622-4127",unemployed,married,tertiary,False,4809,True,False,cellular,223,2,186,3,other,False,hillard,koch,21/11,unknown
3,"5125 Stokes Summit Ave.\nNew Kaylin, MS 07774-0666",admin.,married,secondary,False,2374,True,False,cellular,161,1,209,2,failure,True,rose,hodkiewicz,09/11,unknown
3,"75740 Pr3d0vic Vall3y\nW3hn3rbury, FL 82977-7761",admin.,single,secondary,False,92,True,False,cellular,110,1,315,2,failure,False,blaze,marquardt,18/05,unknown
4,"398EMMACURVESUITE432\NJERMAINLAND,MI07816-3840",blue-collar,married,primary,False,1397,True,False,telephone,58,2,334,1,failure,False,emiliano,volkman,12/05,unknown
3,"62171 p0llich 0v3rpass\nb3rni3rvi3w, id 69682-7950",services,single,secondary,False,414,True,False,cellular,11,5,319,2,other,False,evert,lubowitz,20/04,unknown
3,"134 ward shore suite 437\nnorth roxane, id 56428-2627",technician,married,secondary,False,4030,True,False,cellular,75,2,177,5,failure,False,minnie,rice,19/11,unknown
5,"7997 kane forges \nnorth jacquelynburgh, ca 96629-1801",admin.,married,secondary,False,0,False,False,cellular,91,2,275,1,failure,False,alejandra,larson,22/04,unknown
4,"08293 Volkman Run\nFlavieton, SD 37357",management,single,tertiary,False,1696,True,False,cellular,257,1,474,3,failure,True,otilia,powlowski,26/08,unknown
3,"4841 christ rapids suit3 238\nst0lt3nb3rgbury, la 77763",blue-collar,married,secondary,False,856,True,False,cellular,470,1,150,5,other,False,yesenia,bergstrom,20/04,unknown
3,"312RauParkwaysSt.\nAbshir3t0wn,AZ74689",technician,single,secondary,False,347,True,False,cellular,154,2,197,6,failure,False,gene,mcclure,06/02,unknown
3,"284 Brennon Alley Apt. 581\nLake Sally, IN 76642-0873",technician,single,secondary,False,2544,False,False,cellular,252,1,184,3,success,True,mortimer,bradtke,15/07,water
4,"632MattC0urtsSt.\nM00r3land,MN05874-4495",management,married,tertiary,False,523,True,False,cellular,105,4,366,2,failure,False,terrance,koch,06/05,unknown
5,"36281McGlynnRidge\nWilfredshire,ID01397-5707",retired,married,secondary,False,3948,False,False,cellular,484,1,135,3,failure,False,harley,schroeder,03/04,unknown
6,"29462 graciela forge\nport maximillia, sd 72797-0947",retired,married,primary,False,747,False,False,telephone,203,3,93,1,failure,False,anita,murphy,28/01,unknown
3,"1689 0RAL VALL3Y AV3.\NW3ST GRANVILL3, AR 53365-0271",self-employed,married,tertiary,False,585,True,False,cellular,48,1,181,3,failure,False,avery,langworth,18/11,unknown
2,"5442 Elmo Garden \nGoyettemouth, GU 38529",technician,married,secondary,False,232,True,True,cellular,72,1,261,1,failure,False,arno,halvorson,29/01,unknown
5,"79856 Jair0 Isl3\nN0rth Quincy, PR 13206",self-employed,married,tertiary,False,451,True,False,cellular,125,1,249,2,failure,False,jada,marks,02/02,unknown
4,"35305BARTOLETTIROUTE\NHOWELLVILLE,CO07686-6837",self-employed,divorced,secondary,False,8515,True,False,unknown,14,7,112,4,other,False,shany,bartell,20/11,unknown
3,"5155MAVERICKROADAVE.\NLAKEREANNA,MN14295",admin.,single,secondary,False,678,True,False,cellular,1579,1,246,4,failure,True,isabelle,o'connell,04/02,water
4,"3539BlockMall\nNorthJohnchester,GA60355",technician,divorced,secondary,False,976,True,False,cellular,183,1,338,2,failure,False,roberta,kunze,17/04,unknown
3,"9297RennerCourseApt.733\nNorthAustyn,VI32490-5646",admin.,single,secondary,False,1927,True,False,cellular,288,1,137,1,other,False,jalen,wiegand,18/11,unknown
7,"8567 terence meadow ave.\nport brandymouth, il 98811-5804",blue-collar,married,secondary,False,6053,False,False,cellular,865,2,190,1,failure,False,daija,koepp,11/02,unknown
3,"892 Kub Und3rpass St.\n3ast Natashat0n, CA 76604-7082",admin.,married,secondary,False,725,True,False,cellular,219,7,133,1,failure,False,josue,cummerata,20/11,unknown
5,"879 HUGH KNOLLS ST.\NWEST MAJORSHIRE, PA 55607",entrepreneur,married,secondary,False,806,True,True,cellular,141,8,297,2,other,False,buddy,parisian,07/05,unknown
5,"2563MartaSquaresSuite838\nWalshbury,WY97832-5579",management,divorced,tertiary,False,481,True,False,telephone,147,2,298,3,failure,False,federico,weimann,08/05,unknown
2,"8623 Sauer Parkways Ave.\nLake Ruthie, ME 85146",admin.,single,secondary,False,4745,False,False,telephone,360,1,181,5,success,True,savanah,beatty,12/05,water
3,"485 Emely Cliffs Suite 870\nWest Nikkihaven, PW 47439",blue-collar,married,secondary,False,331,True,False,cellular,178,7,365,5,other,False,josie,thompson,14/05,unknown
7,"11538 jamil junctions\nlutherbury, ma 95248",retired,married,primary,False,8556,False,False,telephone,326,2,272,2,success,True,bailey,abshire,18/01,unknown
7,"3581 Mitch3ll Cr0ssr0ad Apt. 509\nJust0nm0uth, WI 68506-5264",retired,married,primary,False,680,False,False,telephone,341,4,94,3,failure,False,abigayle,adams,27/11,unknown
2,"006 Luigi Tunn3l Suit3 409\nDuBuqu3sid3, RI 30215-8269",admin.,married,secondary,False,22171,True,False,cellular,44,1,355,3,failure,False,elenor,bernhard,18/05,unknown
5,"535 jacobs shoals \nwest madisonview, ma 85893",management,married,tertiary,False,856,True,True,cellular,70,4,7,7,other,False,michaela,koepp,04/02,unknown
3,"3419 J3na Stati0n Apt. 378\nL0nburgh, TN 72339-3395",blue-collar,single,secondary,False,53,True,False,cellular,276,1,195,1,failure,False,torrey,wyman,18/11,unknown
4,"770 Wa3lchi Land St.\n3ast J0rg3shir3, AK 99074",blue-collar,married,primary,False,2519,True,False,cellular,257,2,146,9,other,False,deborah,kling,16/04,unknown
5,"005 Katlynn Estate St.\nNorth Alishamouth, KY 58711",blue-collar,married,secondary,False,2087,True,False,cellular,267,1,474,1,failure,True,dannie,friesen,31/08,unknown
2,"9372 Ona Throughway Suite 185\nWest Loyview, PW 02699-0015",management,single,tertiary,False,390,False,False,cellular,190,1,82,1,success,False,kane,larson,28/10,unknown
5,"598 Ebba Mount St.\nCliftonshire, MS 21448-1129",technician,married,tertiary,False,876,False,False,cellular,269,3,541,3,success,True,martine,maggio,27/10,unknown
3,"074GERLACHCENTERAPT.435\NCOLETOWN,LA23874",management,married,tertiary,False,495,False,False,cellular,213,3,182,6,success,True,jana,dietrich,12/03,unknown
4,"03552 Sierra Locks\nCroninchester, SC 22065",admin.,married,primary,False,542,False,False,cellular,8,5,350,3,other,False,jerrod,sporer,11/05,unknown
3,"149 Schust3r L0af St.\nS0uth 3ladi0, VA 59026",management,married,tertiary,False,24,True,False,cellular,169,1,231,2,failure,False,dylan,bednar,08/04,unknown
4,"239 Br3it3nb3rg Stati0n \nP0rt L30nardbury, MP 40652",blue-collar,married,secondary,False,192,True,False,cellular,154,5,176,1,other,False,hunter,grimes,13/05,unknown
3,"8149 B3RTHA DIVID3 AV3.\NN0RTH 3RIKA, AK 19400-1623",blue-collar,married,secondary,False,262,False,False,cellular,96,2,109,4,success,False,jodie,corwin,02/07,unknown
4,"723 NADER CANYON APT. 931\NQUIGLEYFORT, HI 67840",services,single,secondary,False,5045,True,False,cellular,20,6,175,15,other,False,rebekah,dare,21/11,relief
5,"889 ike underpass suite 933\ntitoside, va 16729-3725",entrepreneur,married,primary,False,0,False,False,telephone,207,2,153,1,failure,False,sandra,champlin,19/11,unknown
3,"767 Harv3y Cany0n St.\n3ast Yasmin, WV 63721-0558",technician,single,secondary,False,1279,True,False,cellular,239,2,349,3,success,False,mireya,reichert,18/05,unknown
3,"58916SmithamGrove\nChristyton,MA39370",admin.,single,secondary,False,127,True,False,cellular,16,6,368,1,other,False,andre,mcglynn,18/05,unknown
3,"2772GerlachRueAve.\nTurnerborough,MH35446-0938",technician,divorced,secondary,False,202,True,False,cellular,429,1,201,1,failure,False,floyd,fritsch,04/02,unknown
2,"089 ubaldo port st.\npattiefort, nv 26789",self-employed,single,tertiary,False,442,False,False,cellular,474,3,95,3,other,True,kelli,kertzmann,19/06,unknown
2,"04025KREIGERGARDEN\NEMMITTFURT,FM12076-9252",technician,single,tertiary,False,808,True,False,cellular,578,1,364,1,other,False,helena,stiedemann,15/05,unknown
3,"4491GutkowskiDrivesApt.564\nLuettgentown,OR39353-0836",management,single,tertiary,False,427,True,False,cellular,17,3,169,2,failure,False,myles,jast,06/05,unknown
6,"5063 sawayn summit apt. 965\ns0uth r3annahav3n, md 43624-3604",services,married,tertiary,False,4256,True,False,cellular,239,3,761,1,other,True,tierra,doyle,16/08,unknown
5,"958 Auer Greens St.\nJakubowskiview, MT 84376",services,divorced,secondary,False,238,True,False,cellular,101,1,362,5,other,False,dino,green,06/05,unknown
6,"007 Durgan W3ll \n3ast 3milian0burgh, 0H 91153-9941",retired,married,tertiary,False,846,False,False,cellular,671,1,181,3,failure,True,toni,jacobi,11/02,unknown
3,"1715 padberg lodge ave.\nemanuelchester, nm 39304",self-employed,married,tertiary,False,980,False,False,cellular,428,2,336,6,failure,False,louisa,farrell,02/08,unknown
3,"24251 Bruce Forks\nNorth Litzyburgh, PW 73548-1757",admin.,married,tertiary,False,79,True,False,cellular,249,2,335,2,failure,True,kitty,reichel,22/10,unknown
2,"9508 Rohan Pine \nEast Mertie, MI 91539",management,single,tertiary,False,808,False,False,cellular,267,2,114,2,failure,True,mollie,koch,18/09,unknown
5,"502CristianLand\nWilliamsonburgh,TN19427-5460",management,married,unknown,False,2240,True,False,cellular,282,2,385,1,success,True,xander,considine,02/06,unknown
3,"4272 NIENOW CROSSROAD AVE.\NWATERSMOUTH, KY 98374",management,married,tertiary,False,22546,True,False,cellular,8,6,267,4,failure,False,jude,mcclure,14/05,unknown
2,"0503 sant0s ways apt. 784\nn3w aur3li3sid3, mh 24428",blue-collar,married,secondary,False,228,True,False,cellular,12,8,342,9,failure,False,estelle,mann,11/05,unknown
4,"668 ike glens st.\nwest coy, sd 56642",services,married,secondary,False,-378,True,True,cellular,541,1,295,6,failure,False,katelin,larkin,13/05,unknown
5,"1462 Rippin Extension Ave.\nEast Kali, MD 27334",admin.,married,secondary,False,865,True,False,cellular,96,1,111,3,failure,False,alexanne,nienow,27/10,unknown
3,"6854 chan3ll3 flat apt. 957\nharb3rb0r0ugh, fl 85933",admin.,married,secondary,False,389,True,False,cellular,69,1,185,2,failure,False,jeanette,boyer,07/12,unknown
3,"2712ZORAFALLAVE.\NPRICECHESTER,AP80960",entrepreneur,married,secondary,False,1847,True,False,cellular,543,3,321,6,failure,False,serenity,dietrich,09/04,unknown
5,"91278 Kailee Shores\nLake Ryann, WI 15408-0569",services,divorced,secondary,False,4664,False,False,cellular,22,4,114,1,failure,False,wade,vandervort,21/11,water
3,"957 Daugherty Circle St.\nWest Kameron, HI 04923",student,single,tertiary,False,64,False,False,cellular,208,1,105,2,success,False,melvin,kling,15/09,unknown
4,"51387 Bridgette Extensions\nNew Dewittbury, AP 42306-4271",unemployed,married,tertiary,False,-471,True,False,cellular,77,3,185,7,failure,False,tara,walter,20/11,unknown
3,"28090 Willms C0v3s\nS0uth Fl0r3nci0stad, NJ 11669-1624",blue-collar,married,secondary,False,26,True,False,cellular,342,3,332,1,other,False,billie,kovacek,17/04,unknown
4,"194 Hal3y Springs St.\n3ast Sammyp0rt, WV 58560-0423",admin.,married,unknown,False,2033,False,False,cellular,123,1,186,4,failure,False,william,mclaughlin,30/11,unknown
5,"3889 RUPERT NECK AVE.\NBEERSIDE, MH 33661",admin.,divorced,unknown,False,789,True,False,cellular,1022,1,360,2,failure,False,eloisa,padberg,08/05,unknown
3,"598 Treutel Ford St.\nMontemouth, MA 26555",blue-collar,single,secondary,False,142,True,False,cellular,123,1,360,3,other,False,herminio,bednar,14/05,unknown
3,"395 c3l3stin0 cliffs st.\nh0pp3b0r0ugh, md 44828",blue-collar,married,unknown,False,897,True,False,cellular,119,2,280,2,failure,False,rebeca,auer,13/04,unknown
3,"685 irving lodge st.\ncandaceview, nh 57937",unknown,single,tertiary,False,0,False,False,cellular,260,3,95,3,success,True,jerry,kertzmann,11/09,unknown
4,"1187 FRAMI COURTS AVE.\NDACHSHIRE, KS 30370",services,married,secondary,False,4,False,False,cellular,268,1,261,5,other,True,sage,hagenes,30/04,unknown
4,"169 Mohammed Springs St.\nMitchelland, NH 10246-0422",management,divorced,tertiary,False,502,True,False,cellular,267,4,270,3,other,False,astrid,zulauf,03/02,unknown
3,"31769 Nic0las C0urt\nN0rth 3lin0r3m0uth, HI 65381",management,single,tertiary,False,8669,True,False,telephone,5,3,150,6,failure,False,allene,walsh,20/04,unknown
4,"2790RODRIGUEZPIKESUITE354\NVALENTINFORT,SD05005-6518",admin.,married,secondary,False,72,True,True,cellular,262,2,352,2,failure,False,evan,kassulke,15/05,unknown
6,"4061 felipe station suite 514\nschinnershire, il 53015-1701",admin.,married,secondary,False,2552,False,True,cellular,255,2,2,4,other,False,vergie,wunsch,30/01,unknown
4,"8617 paucek islands ave.\neast brendon, vi 99695-2598",self-employed,married,primary,False,2077,True,False,cellular,363,1,173,24,other,False,reymundo,rohan,13/05,unknown
4,"61243 Jessie View\nPort Trinityhaven, NY 07443-9618",blue-collar,married,primary,False,7735,True,False,cellular,220,1,190,1,failure,False,melvina,keebler,20/11,unknown
5,"7398 CHRISTIANSEN RAPIDS AVE.\NSOUTH DOLLY, ID 88529-7114",management,married,secondary,False,139,False,False,cellular,188,1,161,2,other,False,frances,berge,27/05,unknown
2,"3723 anabel summit ave.\nlake elinore, ok 93800-0686",management,single,tertiary,False,21,True,False,cellular,107,4,371,3,failure,False,triston,collier,14/05,water
3,"8495KochMissionApt.108\nWestAubreeland,FM88193",admin.,married,secondary,False,5320,False,False,cellular,114,6,467,5,other,False,alphonso,price,03/03,unknown
3,"06185 Homenick Roads\nNew Emanuel, SC 76067-3994",services,married,secondary,False,8876,False,False,cellular,280,1,75,1,failure,False,murphy,balistreri,02/02,unknown
3,"06605 M0sciski Fall\nFunkshir3, CT 18568",blue-collar,married,secondary,False,360,True,False,telephone,46,1,182,2,failure,False,verona,haag,19/11,unknown
5,"020LangLodge\nPacochaland,WI89152-2335",admin.,married,secondary,False,199,False,False,cellular,978,2,189,1,other,False,yadira,koss,28/01,unknown
4,"00780 rico coves\nnorth constancehaven, ms 50727-4746",blue-collar,married,primary,False,1291,True,False,cellular,142,3,259,17,failure,False,jefferey,kuhlman,14/05,unknown
4,"95558 Schupp3 L0af\nW3st Dant3, NC 26840",unemployed,married,secondary,False,0,True,False,cellular,332,1,183,1,failure,False,johanna,shanahan,19/11,unknown
4,"0192 Frances Mountain \nHeleneberg, KY 69965",management,married,tertiary,False,7780,False,False,telephone,364,1,355,1,other,False,sister,predovic,04/05,unknown
3,"5021 matt harb0rs av3.\nw3st 3m3rald, nd 34873-1533",management,married,secondary,False,-559,True,True,cellular,98,1,167,2,failure,False,logan,effertz,07/05,unknown
3,"22333 dicki highway\nn3w just0nvi3w, nc 01542-8272",entrepreneur,married,unknown,False,98,True,False,telephone,59,3,367,1,other,False,oran,satterfield,15/05,unknown
3,"77105 KURT CORNERS\NFAYCHESTER, MI 83706-9553",management,single,tertiary,False,-679,True,True,cellular,172,1,93,1,failure,False,celestine,wunsch,07/05,unknown
5,"80562RolfsonRow\nTremblayport,MO80587-7461",services,divorced,secondary,False,462,False,False,cellular,495,1,93,1,success,True,gideon,effertz,13/11,unknown
3,"178 ledner mews \nbrycebury, ct 72282-0348",management,divorced,tertiary,False,883,True,False,cellular,798,1,185,5,other,True,petra,keeling,10/12,unknown
3,"6125O'CONNELLPLAZA\NNORTHJAZMYN,ME21791",self-employed,married,secondary,False,31,True,False,cellular,61,2,181,4,failure,False,yadira,mann,20/11,unknown
5,"3842 Margar3tt3 Club Apt. 957\nN0rth Br0ck, WY 90617",technician,married,secondary,False,0,False,False,telephone,159,2,106,6,success,False,hazle,gleichner,14/08,unknown
3,"41131 Gutmann Loaf\nPort Hortense, VA 35770",management,single,tertiary,False,347,True,False,cellular,213,1,264,6,failure,False,julius,bechtelar,18/05,unknown
3,"1373 3ff3rtz str33ts apt. 580\njayd3nstad, 0r 09670",technician,married,secondary,False,0,True,True,cellular,71,1,223,9,other,False,samir,fadel,28/01,unknown
3,"4562MIAMOUNTAINAVE.\NEASTBRENNAVIEW,IN17925",services,divorced,secondary,False,2411,True,False,cellular,130,1,161,1,failure,True,jeffry,turcotte,23/10,unknown
4,"619 tremblay tunnel st.\neast johnniefort, ky 62892",management,divorced,tertiary,False,225,True,False,cellular,201,1,345,1,other,False,noemy,zboncak,14/05,unknown
5,"851 Claude Court \nEast Katelynport, MA 20809",management,married,tertiary,False,112,True,False,cellular,70,5,85,5,other,False,lamont,farrell,04/11,unknown
4,"6128 Stracke Meadows Apt. 435\nMartinaville, AZ 28221-2804",admin.,single,secondary,False,1544,True,False,cellular,104,1,312,1,failure,False,jazlyn,langosh,06/04,unknown
3,"433 Alli3 L0cks \nL3dn3rf0rt, PW 64079",technician,married,secondary,False,6,True,False,cellular,122,3,357,4,failure,False,muriel,schmeler,18/05,unknown
3,"8443 Zakary Club Ave.\nUlicesfort, MO 51506-1827",admin.,married,secondary,False,-650,False,False,cellular,123,2,364,1,failure,False,juston,romaguera,15/05,unknown
5,"75776K0N0P3LSKISUMMIT\NNIK0CH3ST3R,RI96055",management,married,tertiary,False,78,True,False,cellular,218,3,161,9,other,False,randal,hodkiewicz,14/01,unknown
3,"951 Claire Run \nJaymeport, SD 77853-0420",housemaid,married,tertiary,False,0,False,False,cellular,141,1,188,1,failure,False,alessia,kshlerin,26/05,unknown
3,"7649 Gottlieb Hollow \nKatarinafort, NY 39143-9624",management,married,tertiary,False,1384,True,False,cellular,203,2,2,3,other,False,asha,hartmann,30/01,unknown
4,"32331 Hamill Hollow\nEast Alainachester, NY 44470-1345",blue-collar,married,secondary,False,-1400,True,False,telephone,309,3,355,4,failure,False,jacey,kutch,06/05,unknown
4,"603 Weimann Roads Suite 840\nNew Maxieside, PW 31715-7851",blue-collar,married,secondary,False,2160,False,False,cellular,261,1,98,1,success,True,walter,bosco,08/09,unknown
2,"55602 Daniel Stravenue\nPort Susanna, NH 47681",technician,single,secondary,False,842,False,False,cellular,273,1,91,1,other,False,vance,ruecker,30/07,unknown
3,"380 Kayden Hollow St.\nEast Arnaldoside, OR 53036",management,married,unknown,False,3576,False,False,cellular,349,2,183,1,success,True,kameron,emmerich,25/11,unknown
4,"25424 Parisian All3y\nHayd3nt0wn, MI 91105-9279",blue-collar,single,primary,False,1628,True,False,cellular,119,1,195,8,success,False,kaitlyn,hansen,05/02,unknown
7,"141 Emelie Hills St.\nJarodberg, AK 83552",retired,married,secondary,False,1164,False,False,telephone,338,3,185,2,failure,False,celestine,kshlerin,14/05,relief
5,"232 AMELY VIEWS \NNORTH ADRIEN, SD 32643",management,divorced,tertiary,False,356,False,False,cellular,198,2,358,5,other,False,foster,ortiz,08/05,unknown
5,"570PREDOVICMOUNTAIN\NLAKEELEAZAR,MH18357-1988",self-employed,married,tertiary,False,202,True,False,cellular,107,1,148,4,failure,False,carlie,schneider,15/04,water
3,"1490 Nelle Curve Apt. 802\nLake Hattie, NE 66457-3048",technician,married,secondary,False,114,True,True,cellular,153,1,309,3,other,False,robb,terry,04/06,water
3,"34140 Malachi Harbors\nSouth Violette, IN 82081",technician,married,tertiary,False,629,True,True,cellular,109,1,246,1,failure,False,misael,haag,29/12,unknown
2,"209TaureanInletSt.\nEastLandenstad,OK29527-0216",student,single,secondary,False,268,True,False,cellular,528,1,358,2,failure,False,raymundo,jacobi,13/05,unknown
5,"948 flossie inlet st.\nnorth vicky, ne 85095-6690",admin.,single,secondary,False,2223,False,False,cellular,1139,2,114,1,success,False,jailyn,rice,04/12,unknown
2,"210 Isabel Garden \nJonesland, OH 75302",admin.,single,secondary,False,1070,True,False,unknown,30,1,357,1,other,True,jovanny,weber,19/05,unknown
